Time after synchronization (s),ADC I on primary,ADC Q on primary
0.000085170,-740,-740
0.000085180,-436,-436
0.000085190,-528,-528
0.000085200,-904,-904
0.000085210,-372,-372
0.000085220,-624,-624
0.000085230,-396,-396
0.000085240,-192,-192
0.000085250,-496,-496
0.000085260,-260,-260
0.000085270,-660,-660
0.000085280,-372,-372
0.000085290,236,236
0.000085300,196,196
0.000085310,204,204
0.000085320,512,512
0.000085330,392,392
0.000085340,-32,-32
0.000085350,240,240
0.000085360,748,748
0.000085370,524,524
0.000085380,612,612
0.000085390,636,636
0.000085400,684,684
0.000085410,1000,1000
0.000085420,1192,1192
0.000085430,968,968
0.000085440,1036,1036
0.000085450,1428,1428
0.000085460,1952,1952
0.000085470,1500,1500
0.000085480,1496,1496
0.000085490,1628,1628
0.000085500,1700,1700
0.000085510,1428,1428
0.000085520,1808,1808
0.000085530,1716,1716
0.000085540,1980,1980
0.000085550,2160,2160
0.000085560,2348,2348
0.000085570,1924,1924
0.000085580,2368,2368
0.000085590,2512,2512
0.000085600,2160,2160
0.000085610,2300,2300
0.000085620,2372,2372
0.000085630,2192,2192
0.000085640,2580,2580
0.000085650,2356,2356
0.000085660,2120,2120
0.000085670,2112,2112
0.000085680,1916,1916
0.000085690,2104,2104
0.000085700,2040,2040
0.000085710,1828,1828
0.000085720,2156,2156
0.000085730,1988,1988
0.000085740,2044,2044
0.000085750,2036,2036
0.000085760,1804,1804
0.000085770,2144,2144
0.000085780,1632,1632
0.000085790,2152,2152
0.000085800,1788,1788
0.000085810,1472,1472
0.000085820,1624,1624
0.000085830,1588,1588
0.000085840,1364,1364
0.000085850,1344,1344
0.000085860,1464,1464
0.000085870,712,712
0.000085880,1508,1508
0.000085890,776,776
0.000085900,500,500
0.000085910,732,732
0.000085920,36,36
0.000085930,476,476
0.000085940,324,324
0.000085950,900,900
0.000085960,840,840
0.000085970,896,896
0.000085980,692,692
0.000085990,1044,1044
0.000086000,600,600
0.000086010,988,988
0.000086020,956,956
0.000086030,1004,1004
0.000086040,928,928
0.000086050,588,588
0.000086060,972,972
0.000086070,1148,1148
0.000086080,836,836
0.000086090,1012,1012
0.000086100,1076,1076
0.000086110,1048,1048
0.000086120,720,720
0.000086130,964,964
0.000086140,644,644
0.000086150,784,784
0.000086160,1016,1016
0.000086170,760,760
0.000086180,1136,1136
0.000086190,964,964
0.000086200,596,596
0.000086210,860,860
0.000086220,884,884
0.000086230,1180,1180
0.000086240,720,720
0.000086250,888,888
0.000086260,876,876
0.000086270,752,752
0.000086280,768,768
0.000086290,972,972
0.000086300,916,916
0.000086310,744,744
0.000086320,1076,1076
0.000086330,832,832
0.000086340,568,568
0.000086350,884,884
0.000086360,952,952
0.000086370,1152,1152
0.000086380,1068,1068
0.000086390,1124,1124
0.000086400,936,936
0.000086410,944,944
0.000086420,1100,1100
0.000086430,860,860
0.000086440,988,988
0.000086450,1076,1076
0.000086460,1028,1028
0.000086470,1068,1068
0.000086480,1332,1332
0.000086490,552,552
0.000086500,876,876
0.000086510,708,708
0.000086520,956,956
0.000086530,1036,1036
0.000086540,596,596
0.000086550,764,764
0.000086560,864,864
0.000086570,760,760
0.000086580,904,904
0.000086590,924,924
0.000086600,880,880
0.000086610,1200,1200
0.000086620,504,504
0.000086630,944,944
0.000086640,736,736
0.000086650,960,960
0.000086660,976,976
0.000086670,876,876
0.000086680,1052,1052
0.000086690,864,864
0.000086700,1068,1068
0.000086710,444,444
0.000086720,944,944
0.000086730,972,972
0.000086740,924,924
0.000086750,800,800
0.000086760,740,740
0.000086770,1040,1040
0.000086780,964,964
0.000086790,724,724
0.000086800,756,756
0.000086810,792,792
0.000086820,1236,1236
0.000086830,648,648
0.000086840,800,800
0.000086850,1040,1040
0.000086860,1168,1168
0.000086870,1280,1280
0.000086880,792,792
0.000086890,892,892
0.000086900,968,968
0.000086910,768,768
0.000086920,712,712
0.000086930,968,968
0.000086940,572,572
0.000086950,1112,1112
0.000086960,1140,1140
0.000086970,824,824
0.000086980,920,920
0.000086990,1016,1016
0.000087000,876,876
0.000087010,1168,1168
0.000087020,868,868
0.000087030,944,944
0.000087040,752,752
0.000087050,1068,1068
0.000087060,780,780
0.000087070,352,352
0.000087080,780,780
0.000087090,904,904
0.000087100,800,800
0.000087110,1140,1140
0.000087120,876,876
0.000087130,924,924
0.000087140,1052,1052
0.000087150,780,780
0.000087160,988,988
0.000087170,992,992
0.000087180,740,740
0.000087190,1276,1276
0.000087200,716,716
0.000087210,704,704
0.000087220,688,688
0.000087230,720,720
0.000087240,1016,1016
0.000087250,864,864
0.000087260,924,924
0.000087270,1128,1128
0.000087280,1064,1064
0.000087290,1036,1036
0.000087300,804,804
0.000087310,1084,1084
0.000087320,980,980
0.000087330,948,948
0.000087340,1172,1172
0.000087350,772,772
0.000087360,880,880
0.000087370,912,912
0.000087380,620,620
0.000087390,824,824
0.000087400,884,884
0.000087410,1104,1104
0.000087420,1012,1012
0.000087430,1056,1056
0.000087440,536,536
0.000087450,652,652
0.000087460,812,812
0.000087470,784,784
0.000087480,800,800
0.000087490,780,780
0.000087500,1072,1072
0.000087510,1440,1440
0.000087520,664,664
0.000087530,704,704
0.000087540,900,900
0.000087550,760,760
0.000087560,480,480
0.000087570,1132,1132
0.000087580,852,852
0.000087590,796,796
0.000087600,712,712
0.000087610,964,964
0.000087620,940,940
0.000087630,828,828
0.000087640,1004,1004
0.000087650,1456,1456
0.000087660,724,724
0.000087670,680,680
0.000087680,740,740
0.000087690,600,600
0.000087700,780,780
0.000087710,788,788
0.000087720,1284,1284
0.000087730,640,640
0.000087740,1172,1172
0.000087750,648,648
0.000087760,1028,1028
0.000087770,1040,1040
0.000087780,956,956
0.000087790,1104,1104
0.000087800,776,776
0.000087810,1092,1092
0.000087820,704,704
0.000087830,980,980
0.000087840,1092,1092
0.000087850,732,732
0.000087860,896,896
0.000087870,564,564
0.000087880,884,884
0.000087890,832,832
0.000087900,652,652
0.000087910,984,984
0.000087920,952,952
0.000087930,804,804
0.000087940,868,868
0.000087950,952,952
0.000087960,972,972
0.000087970,916,916
0.000087980,1160,1160
0.000087990,452,452
0.000088000,1200,1200
0.000088010,992,992
0.000088020,596,596
0.000088030,800,800
0.000088040,1000,1000
0.000088050,1156,1156
0.000088060,836,836
0.000088070,1056,1056
0.000088080,820,820
0.000088090,992,992
0.000088100,768,768
0.000088110,936,936
0.000088120,828,828
0.000088130,988,988
0.000088140,604,604
0.000088150,600,600
0.000088160,1056,1056
0.000088170,728,728
0.000088180,844,844
0.000088190,1004,1004
0.000088200,864,864
0.000088210,808,808
0.000088220,740,740
0.000088230,756,756
0.000088240,396,396
0.000088250,800,800
0.000088260,632,632
0.000088270,920,920
0.000088280,1212,1212
0.000088290,844,844
0.000088300,696,696
0.000088310,732,732
0.000088320,996,996
0.000088330,740,740
0.000088340,736,736
0.000088350,832,832
0.000088360,944,944
0.000088370,1044,1044
0.000088380,852,852
0.000088390,1024,1024
0.000088400,828,828
0.000088410,740,740
0.000088420,476,476
0.000088430,784,784
0.000088440,1064,1064
0.000088450,1044,1044
0.000088460,860,860
0.000088470,716,716
0.000088480,988,988
0.000088490,832,832
0.000088500,832,832
0.000088510,540,540
0.000088520,684,684
0.000088530,844,844
0.000088540,932,932
0.000088550,620,620
0.000088560,1108,1108
0.000088570,900,900
0.000088580,1028,1028
0.000088590,1188,1188
0.000088600,836,836
0.000088610,900,900
0.000088620,796,796
0.000088630,768,768
0.000088640,900,900
0.000088650,976,976
0.000088660,900,900
0.000088670,880,880
0.000088680,728,728
0.000088690,536,536
0.000088700,1072,1072
0.000088710,860,860
0.000088720,840,840
0.000088730,1112,1112
0.000088740,960,960
0.000088750,560,560
0.000088760,696,696
0.000088770,744,744
0.000088780,628,628
0.000088790,892,892
0.000088800,740,740
0.000088810,900,900
0.000088820,1232,1232
0.000088830,860,860
0.000088840,760,760
0.000088850,800,800
0.000088860,1224,1224
0.000088870,800,800
0.000088880,872,872
0.000088890,936,936
0.000088900,916,916
0.000088910,664,664
0.000088920,496,496
0.000088930,1064,1064
0.000088940,912,912
0.000088950,620,620
0.000088960,828,828
0.000088970,724,724
0.000088980,1048,1048
0.000088990,888,888
0.000089000,928,928
0.000089010,792,792
0.000089020,608,608
0.000089030,892,892
0.000089040,796,796
0.000089050,908,908
0.000089060,956,956
0.000089070,624,624
0.000089080,1100,1100
0.000089090,708,708
0.000089100,712,712
0.000089110,996,996
0.000089120,956,956
0.000089130,1068,1068
0.000089140,836,836
0.000089150,524,524
0.000089160,940,940
0.000089170,676,676
0.000089180,604,604
0.000089190,748,748
0.000089200,456,456
0.000089210,1084,1084
0.000089220,684,684
0.000089230,908,908
0.000089240,988,988
0.000089250,1148,1148
0.000089260,1304,1304
0.000089270,1052,1052
0.000089280,828,828
0.000089290,1156,1156
0.000089300,1268,1268
0.000089310,572,572
0.000089320,644,644
0.000089330,1064,1064
0.000089340,1336,1336
0.000089350,656,656
0.000089360,708,708
0.000089370,760,760
0.000089380,512,512
0.000089390,748,748
0.000089400,608,608
0.000089410,808,808
0.000089420,944,944
0.000089430,1148,1148
0.000089440,964,964
0.000089450,820,820
0.000089460,1176,1176
0.000089470,816,816
0.000089480,944,944
0.000089490,744,744
0.000089500,872,872
0.000089510,1024,1024
0.000089520,768,768
0.000089530,908,908
0.000089540,928,928
0.000089550,1164,1164
0.000089560,948,948
0.000089570,1148,1148
0.000089580,952,952
0.000089590,636,636
0.000089600,1076,1076
0.000089610,732,732
0.000089620,984,984
0.000089630,900,900
0.000089640,896,896
0.000089650,620,620
0.000089660,768,768
0.000089670,964,964
0.000089680,1108,1108
0.000089690,700,700
0.000089700,1220,1220
0.000089710,696,696
0.000089720,832,832
0.000089730,980,980
0.000089740,1012,1012
0.000089750,764,764
0.000089760,648,648
0.000089770,1048,1048
0.000089780,748,748
0.000089790,1180,1180
0.000089800,960,960
0.000089810,1032,1032
0.000089820,688,688
0.000089830,728,728
0.000089840,616,616
0.000089850,780,780
0.000089860,1000,1000
0.000089870,448,448
0.000089880,1084,1084
0.000089890,776,776
0.000089900,720,720
0.000089910,672,672
0.000089920,784,784
0.000089930,984,984
0.000089940,692,692
0.000089950,888,888
0.000089960,1052,1052
0.000089970,912,912
0.000089980,1056,1056
0.000089990,748,748
0.000090000,752,752
0.000090010,1048,1048
0.000090020,1016,1016
0.000090030,836,836
0.000090040,664,664
0.000090050,748,748
0.000090060,780,780
0.000090070,600,600
0.000090080,900,900
0.000090090,1124,1124
0.000090100,888,888
0.000090110,976,976
0.000090120,964,964
0.000090130,868,868
0.000090140,1380,1380
0.000090150,940,940
0.000090160,620,620
0.000090170,680,680
0.000090180,992,992
0.000090190,1280,1280
0.000090200,852,852
0.000090210,940,940
0.000090220,700,700
0.000090230,960,960
0.000090240,1128,1128
0.000090250,1016,1016
0.000090260,708,708
0.000090270,820,820
0.000090280,840,840
0.000090290,712,712
0.000090300,880,880
0.000090310,968,968
0.000090320,1252,1252
0.000090330,984,984
0.000090340,876,876
0.000090350,1016,1016
0.000090360,672,672
0.000090370,1056,1056
0.000090380,1156,1156
0.000090390,616,616
0.000090400,708,708
0.000090410,908,908
0.000090420,360,360
0.000090430,996,996
0.000090440,1160,1160
0.000090450,972,972
0.000090460,808,808
0.000090470,700,700
0.000090480,640,640
0.000090490,1036,1036
0.000090500,724,724
0.000090510,744,744
0.000090520,1000,1000
0.000090530,856,856
0.000090540,1048,1048
0.000090550,1216,1216
0.000090560,944,944
0.000090570,992,992
0.000090580,1000,1000
0.000090590,732,732
0.000090600,908,908
0.000090610,844,844
0.000090620,788,788
0.000090630,1408,1408
0.000090640,944,944
0.000090650,776,776
0.000090660,1240,1240
0.000090670,296,296
0.000090680,896,896
0.000090690,1032,1032
0.000090700,796,796
0.000090710,512,512
0.000090720,872,872
0.000090730,952,952
0.000090740,1044,1044
0.000090750,952,952
0.000090760,848,848
0.000090770,876,876
0.000090780,852,852
0.000090790,636,636
0.000090800,928,928
0.000090810,856,856
0.000090820,920,920
0.000090830,944,944
0.000090840,672,672
0.000090850,760,760
0.000090860,1084,1084
0.000090870,768,768
0.000090880,680,680
0.000090890,1052,1052
0.000090900,624,624
0.000090910,636,636
0.000090920,900,900
0.000090930,820,820
0.000090940,832,832
0.000090950,948,948
0.000090960,992,992
0.000090970,660,660
0.000090980,632,632
0.000090990,744,744
0.000091000,868,868
0.000091010,1004,1004
0.000091020,1040,1040
0.000091030,928,928
0.000091040,1040,1040
0.000091050,964,964
0.000091060,720,720
0.000091070,1164,1164
0.000091080,1296,1296
0.000091090,736,736
0.000091100,888,888
0.000091110,996,996
0.000091120,924,924
0.000091130,832,832
0.000091140,1240,1240
0.000091150,868,868
0.000091160,936,936
0.000091170,856,856
0.000091180,1136,1136
0.000091190,676,676
0.000091200,804,804
0.000091210,1096,1096
0.000091220,852,852
0.000091230,936,936
0.000091240,1068,1068
0.000091250,504,504
0.000091260,916,916
0.000091270,644,644
0.000091280,1100,1100
0.000091290,776,776
0.000091300,832,832
0.000091310,636,636
0.000091320,740,740
0.000091330,796,796
0.000091340,828,828
0.000091350,1060,1060
0.000091360,1104,1104
0.000091370,708,708
0.000091380,812,812
0.000091390,740,740
0.000091400,816,816
0.000091410,972,972
0.000091420,476,476
0.000091430,580,580
0.000091440,848,848
0.000091450,908,908
0.000091460,908,908
0.000091470,840,840
0.000091480,964,964
0.000091490,768,768
0.000091500,964,964
0.000091510,980,980
0.000091520,804,804
0.000091530,836,836
0.000091540,720,720
0.000091550,732,732
0.000091560,804,804
0.000091570,900,900
0.000091580,916,916
0.000091590,888,888
0.000091600,844,844
0.000091610,1024,1024
0.000091620,972,972
0.000091630,756,756
0.000091640,992,992
0.000091650,796,796
0.000091660,872,872
0.000091670,1256,1256
0.000091680,612,612
0.000091690,928,928
0.000091700,1112,1112
0.000091710,1032,1032
0.000091720,868,868
0.000091730,1000,1000
0.000091740,996,996
0.000091750,928,928
0.000091760,972,972
0.000091770,984,984
0.000091780,852,852
0.000091790,888,888
0.000091800,548,548
0.000091810,888,888
0.000091820,740,740
0.000091830,588,588
0.000091840,1284,1284
0.000091850,796,796
0.000091860,664,664
0.000091870,1420,1420
0.000091880,836,836
0.000091890,1168,1168
0.000091900,1028,1028
0.000091910,828,828
0.000091920,844,844
0.000091930,608,608
0.000091940,1008,1008
0.000091950,1068,1068
0.000091960,724,724
0.000091970,896,896
0.000091980,832,832
0.000091990,896,896
0.000092000,952,952
0.000092010,900,900
0.000092020,428,428
0.000092030,704,704
0.000092040,628,628
0.000092050,744,744
0.000092060,924,924
0.000092070,1056,1056
0.000092080,860,860
0.000092090,644,644
0.000092100,532,532
0.000092110,1032,1032
0.000092120,836,836
0.000092130,940,940
0.000092140,748,748
0.000092150,992,992
0.000092160,1192,1192
0.000092170,648,648
0.000092180,876,876
0.000092190,1220,1220
0.000092200,920,920
0.000092210,756,756
0.000092220,584,584
0.000092230,872,872
0.000092240,1172,1172
0.000092250,720,720
0.000092260,712,712
0.000092270,1156,1156
0.000092280,704,704
0.000092290,1064,1064
0.000092300,960,960
0.000092310,800,800
0.000092320,948,948
0.000092330,616,616
0.000092340,980,980
0.000092350,968,968
0.000092360,952,952
0.000092370,936,936
0.000092380,876,876
0.000092390,952,952
0.000092400,584,584
0.000092410,772,772
0.000092420,756,756
0.000092430,792,792
0.000092440,764,764
0.000092450,896,896
0.000092460,848,848
0.000092470,936,936
0.000092480,964,964
0.000092490,760,760
0.000092500,912,912
0.000092510,716,716
0.000092520,1176,1176
0.000092530,924,924
0.000092540,1060,1060
0.000092550,920,920
0.000092560,628,628
0.000092570,784,784
0.000092580,704,704
0.000092590,1280,1280
0.000092600,1036,1036
0.000092610,1020,1020
0.000092620,652,652
0.000092630,1236,1236
0.000092640,840,840
0.000092650,888,888
0.000092660,924,924
0.000092670,928,928
0.000092680,1012,1012
0.000092690,736,736
0.000092700,1224,1224
0.000092710,944,944
0.000092720,580,580
0.000092730,888,888
0.000092740,812,812
0.000092750,876,876
0.000092760,1252,1252
0.000092770,616,616
0.000092780,664,664
0.000092790,820,820
0.000092800,608,608
0.000092810,660,660
0.000092820,1048,1048
0.000092830,600,600
0.000092840,604,604
0.000092850,916,916
0.000092860,1260,1260
0.000092870,852,852
0.000092880,1120,1120
0.000092890,1072,1072
0.000092900,872,872
0.000092910,932,932
0.000092920,816,816
0.000092930,932,932
0.000092940,784,784
0.000092950,1000,1000
0.000092960,640,640
0.000092970,944,944
0.000092980,940,940
0.000092990,696,696
0.000093000,920,920
0.000093010,752,752
0.000093020,964,964
0.000093030,672,672
0.000093040,848,848
0.000093050,732,732
0.000093060,744,744
0.000093070,920,920
0.000093080,968,968
0.000093090,776,776
0.000093100,956,956
0.000093110,700,700
0.000093120,832,832
0.000093130,948,948
0.000093140,1264,1264
0.000093150,1132,1132
0.000093160,752,752
0.000093170,876,876
0.000093180,1324,1324
0.000093190,920,920
0.000093200,836,836
0.000093210,936,936
0.000093220,1060,1060
0.000093230,1032,1032
0.000093240,832,832
0.000093250,972,972
0.000093260,896,896
0.000093270,960,960
0.000093280,840,840
0.000093290,752,752
0.000093300,908,908
0.000093310,1012,1012
0.000093320,992,992
0.000093330,840,840
0.000093340,560,560
0.000093350,944,944
0.000093360,900,900
0.000093370,1236,1236
0.000093380,1072,1072
0.000093390,596,596
0.000093400,1036,1036
0.000093410,1128,1128
0.000093420,896,896
0.000093430,1084,1084
0.000093440,868,868
0.000093450,964,964
0.000093460,928,928
0.000093470,792,792
0.000093480,1020,1020
0.000093490,940,940
0.000093500,1048,1048
0.000093510,1036,1036
0.000093520,824,824
0.000093530,1144,1144
0.000093540,816,816
0.000093550,784,784
0.000093560,1012,1012
0.000093570,1220,1220
0.000093580,1108,1108
0.000093590,652,652
0.000093600,1072,1072
0.000093610,920,920
0.000093620,728,728
0.000093630,1160,1160
0.000093640,772,772
0.000093650,716,716
0.000093660,540,540
0.000093670,1044,1044
0.000093680,1076,1076
0.000093690,1040,1040
0.000093700,980,980
0.000093710,1084,1084
0.000093720,816,816
0.000093730,984,984
0.000093740,728,728
0.000093750,812,812
0.000093760,976,976
0.000093770,904,904
0.000093780,768,768
0.000093790,968,968
0.000093800,896,896
0.000093810,804,804
0.000093820,864,864
0.000093830,620,620
0.000093840,668,668
0.000093850,852,852
0.000093860,836,836
0.000093870,908,908
0.000093880,1048,1048
0.000093890,1032,1032
0.000093900,848,848
0.000093910,764,764
0.000093920,720,720
0.000093930,1028,1028
0.000093940,704,704
0.000093950,904,904
0.000093960,560,560
0.000093970,724,724
0.000093980,620,620
0.000093990,884,884
0.000094000,744,744
0.000094010,976,976
0.000094020,972,972
0.000094030,688,688
0.000094040,920,920
0.000094050,1020,1020
0.000094060,696,696
0.000094070,816,816
0.000094080,796,796
0.000094090,612,612
0.000094100,1344,1344
0.000094110,900,900
0.000094120,900,900
0.000094130,1096,1096
0.000094140,868,868
0.000094150,1068,1068
0.000094160,1012,1012
0.000094170,844,844
0.000094180,744,744
0.000094190,696,696
0.000094200,1172,1172
0.000094210,1048,1048
0.000094220,1028,1028
0.000094230,684,684
0.000094240,884,884
0.000094250,932,932
0.000094260,1064,1064
0.000094270,1292,1292
0.000094280,892,892
0.000094290,912,912
0.000094300,908,908
0.000094310,972,972
0.000094320,880,880
0.000094330,1052,1052
0.000094340,896,896
0.000094350,612,612
0.000094360,808,808
0.000094370,744,744
0.000094380,800,800
0.000094390,992,992
0.000094400,1016,1016
0.000094410,748,748
0.000094420,532,532
